dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
p2p/0.25,One Hot,trace,0.2355679969415014,0.11272923326737345,2.0
p2p/0.25,Word2Vec Average Then Concatinate,attribute,0.029872430926010406,0.009539928656082467,1.0
p2p/0.25,Word2Vec Average Then Concatinate,event,0.05173666259286107,0.022448844871571862,1.0
p2p/0.25,Word2Vec Average Then Concatinate,trace,0.2566335959425911,0.1209386518912484,1.0
p2p/0.3,One Hot,attribute,0.023572973515107815,0.0072201894824056555,2.0
p2p/0.3,One Hot,event,0.04500850612509444,0.02664636875207766,2.0
p2p/0.3,One Hot,trace,0.280644561218857,0.1148900913201971,2.0
p2p/0.3,Word2Vec Average Then Concatinate,attribute,0.031919889183153284,0.011356138980980132,1.0
p2p/0.3,Word2Vec Average Then Concatinate,event,0.053946167533210555,0.02158064867851492,1.0
p2p/0.3,Word2Vec Average Then Concatinate,trace,0.29164670737879,0.11716083897587272,1.0
p2p/0.35,One Hot,attribute,0.02999260982602434,0.012405503312081683,2.0
p2p/0.35,One Hot,event,0.05311665024919158,0.026958848889803128,2.0
p2p/0.35,One Hot,trace,0.2940015518185057,0.06874515013075247,2.0
p2p/0.35,Word2Vec Average Then Concatinate,attribute,0.04201530111804556,0.01569483896373092,1.0
p2p/0.35,Word2Vec Average Then Concatinate,event,0.06913489980675833,0.021720565771329935,1.0
p2p/0.35,Word2Vec Average Then Concatinate,trace,0.31670181366169753,0.07867993161889392,1.0
p2p/0.4,One Hot,attribute,0.032191728451105205,0.011057648805789601,2.0
p2p/0.4,One Hot,event,0.06019742063559368,0.02852182726068974,2.0
p2p/0.4,One Hot,trace,0.33651661338962774,0.07995351580187952,2.0
p2p/0.4,Word2Vec Average Then Concatinate,attribute,0.04443424017615101,0.016101268341126834,1.0
p2p/0.4,Word2Vec Average Then Concatinate,event,0.07250379422068275,0.021962104538879246,1.0
p2p/0.4,Word2Vec Average Then Concatinate,trace,0.3498803078638774,0.08355327413509442,1.0
p2p/0.45,One Hot,attribute,0.040551829819549794,0.013943349721274603,2.0
p2p/0.45,One Hot,event,0.0702558783629694,0.02727012760848972,2.0
p2p/0.45,One Hot,trace,0.3780169794484471,0.06690972661967585,2.0
p2p/0.45,Word2Vec Average Then Concatinate,attribute,0.053977690213877313,0.019343534730213056,1.0
p2p/0.45,Word2Vec Average Then Concatinate,event,0.08849279766347173,0.02507472920597036,1.0
p2p/0.45,Word2Vec Average Then Concatinate,trace,0.39813490492577525,0.07279679386195792,1.0
small/0.05,One Hot,attribute,0.010633006192517358,0.009840477199366504,2.0
small/0.05,One Hot,event,0.02543797124806251,0.03464837064927027,2.0
small/0.05,One Hot,trace,0.14263645537886052,0.18139474802663727,2.0
small/0.05,Word2Vec Average Then Concatinate,attribute,0.011902147166749925,0.008730432118760099,1.0
small/0.05,Word2Vec Average Then Concatinate,event,0.027432781472005868,0.03365042787686869,1.0
small/0.05,Word2Vec Average Then Concatinate,trace,0.14781542128752073,0.18530873192795086,1.0
small/0.1,One Hot,attribute,0.015343401143169405,0.013491345186935302,2.0
small/0.1,One Hot,event,0.03785122190931338,0.04776588295515145,2.0
small/0.1,One Hot,trace,0.17835954233910922,0.1783057010274011,2.0
small/0.1,Word2Vec Average Then Concatinate,attribute,0.019816968523033114,0.014133174646014919,1.0
small/0.1,Word2Vec Average Then Concatinate,event,0.04256857876724308,0.04777522171248639,1.0
small/0.1,Word2Vec Average Then Concatinate,trace,0.1807583549891838,0.19444620808760907,1.0
small/0.15,One Hot,attribute,0.0158402751463219,0.010313625563733005,2.0
small/0.15,One Hot,event,0.0350125916331268,0.03676542784968297,2.0
small/0.15,One Hot,trace,0.2083826316181298,0.18659263273858856,2.0
small/0.15,Word2Vec Average Then Concatinate,attribute,0.020686236423209988,0.012486006845366404,1.0
small/0.15,Word2Vec Average Then Concatinate,event,0.040417228357473835,0.038774290810556854,1.0
small/0.15,Word2Vec Average Then Concatinate,trace,0.21092899402189733,0.19307139928624628,1.0
small/0.2,One Hot,attribute,0.019123514772664038,0.0065137476230788935,2.0
small/0.2,One Hot,event,0.037457572490298977,0.026556087864781204,2.0
small/0.2,One Hot,trace,0.21339415638120923,0.11734424863511687,2.0
small/0.2,Word2Vec Average Then Concatinate,attribute,0.022250246647957647,0.0072178040068718195,1.0
small/0.2,Word2Vec Average Then Concatinate,event,0.04127979608162513,0.024948615402017107,1.0
small/0.2,Word2Vec Average Then Concatinate,trace,0.21751581339716572,0.12883426563378614,1.0
small/0.25,One Hot,attribute,0.02059065314692268,0.005510203400274395,2.0
small/0.25,One Hot,event,0.039645581542052534,0.024348022326341725,2.0
small/0.25,One Hot,trace,0.24056134638817983,0.11030134194258112,2.0
small/0.25,Word2Vec Average Then Concatinate,attribute,0.026773249764331854,0.007059515960215615,1.0
small/0.25,Word2Vec Average Then Concatinate,event,0.04953895847976145,0.029172164931548065,1.0
small/0.25,Word2Vec Average Then Concatinate,trace,0.2407662925105582,0.11255071483843031,1.0
small/0.3,One Hot,attribute,0.029344449599975984,0.010664940168332712,2.0
small/0.3,One Hot,event,0.05510438993399209,0.03796919559077228,2.0
small/0.3,One Hot,trace,0.2862022196289009,0.11585981504672634,2.0
small/0.3,Word2Vec Average Then Concatinate,attribute,0.03626187112584514,0.011226693394224007,1.0
small/0.3,Word2Vec Average Then Concatinate,event,0.06553644449588637,0.04124717285775615,1.0
small/0.3,Word2Vec Average Then Concatinate,trace,0.28972912757906144,0.13452481218205337,1.0
small/0.35,One Hot,attribute,0.03273577831268918,0.007566868565587699,2.0
small/0.35,One Hot,event,0.05945102390834564,0.029848345379520257,2.0
small/0.35,One Hot,trace,0.3319541359301301,0.10280436647985709,1.0
