dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
small/0.05,Word2Vec Average Then Concatinate,trace,0.18911493239243102,0.21535951756351093,1.0
small/0.1,One Hot,attribute,0.014118080269823453,0.01162456035149303,2.0
small/0.1,One Hot,event,0.048439235130640766,0.05066825424220924,2.0
small/0.1,One Hot,trace,0.23002612839955486,0.21460554084306102,1.0
small/0.1,Word2Vec Average Then Concatinate,attribute,0.01802600458206164,0.012480732640099251,1.0
small/0.1,Word2Vec Average Then Concatinate,event,0.06256395802558597,0.06914663846958527,1.0
small/0.1,Word2Vec Average Then Concatinate,trace,0.2241589851641003,0.22375915838255475,2.0
small/0.15,One Hot,attribute,0.014769657763478368,0.008854567665536956,2.0
small/0.15,One Hot,event,0.04437098821880817,0.04379391935386805,2.0
small/0.15,One Hot,trace,0.25790737281780757,0.21781147427329547,1.0
small/0.15,Word2Vec Average Then Concatinate,attribute,0.01850401705510341,0.011138168801909563,1.0
small/0.15,Word2Vec Average Then Concatinate,event,0.056711897810699824,0.056814408158154146,1.0
small/0.15,Word2Vec Average Then Concatinate,trace,0.2519985354277353,0.22754626386488294,2.0
small/0.2,One Hot,attribute,0.01830721802220996,0.005790732404430274,2.0
small/0.2,One Hot,event,0.04818661959878769,0.03598404503648579,2.0
small/0.2,One Hot,trace,0.2627005602732866,0.16287077191584828,1.0
small/0.2,Word2Vec Average Then Concatinate,attribute,0.02028670738148632,0.0066244442464897255,1.0
small/0.2,Word2Vec Average Then Concatinate,event,0.05857413352806607,0.04705542416897202,1.0
small/0.2,Word2Vec Average Then Concatinate,trace,0.25351490124014986,0.16559839539301402,2.0
small/0.25,One Hot,attribute,0.01972211606685817,0.005015814802189804,2.0
small/0.25,One Hot,event,0.05078820143620705,0.033969858897163266,2.0
small/0.25,One Hot,trace,0.28500115036863355,0.15087680906570694,1.0
small/0.25,Word2Vec Average Then Concatinate,attribute,0.02453263971959682,0.006686061784127616,1.0
small/0.25,Word2Vec Average Then Concatinate,event,0.0700224538910263,0.05314984376278743,1.0
small/0.25,Word2Vec Average Then Concatinate,trace,0.2846667276016435,0.15703519453500286,2.0
small/0.3,One Hot,attribute,0.02764961844382087,0.009530826540519044,2.0
small/0.3,One Hot,event,0.06884232690831084,0.046035883408167874,2.0
small/0.3,One Hot,trace,0.32601237849362846,0.15380058475361957,2.0
small/0.3,Word2Vec Average Then Concatinate,attribute,0.03289746119631054,0.010480584050739539,1.0
small/0.3,Word2Vec Average Then Concatinate,event,0.09190296126360468,0.07197892271307395,1.0
small/0.3,Word2Vec Average Then Concatinate,trace,0.3334053578224721,0.17011053921142963,1.0
small/0.35,One Hot,attribute,0.031436800132291505,0.0069132836410725354,2.0
small/0.35,One Hot,event,0.07580857504213717,0.045556475783534216,2.0
small/0.35,One Hot,trace,0.3794858234625431,0.15069914284235683,1.0
small/0.35,Word2Vec Average Then Concatinate,attribute,0.03567623830322705,0.010539709251685413,1.0
small/0.35,Word2Vec Average Then Concatinate,event,0.08949176382970706,0.053694448443007456,1.0
small/0.35,Word2Vec Average Then Concatinate,trace,0.3789172270770269,0.15908683509438723,2.0
small/0.4,One Hot,attribute,0.03334276458957234,0.0075642676489642855,2.0
small/0.4,One Hot,event,0.08101587144212806,0.042902570239759734,2.0
small/0.4,One Hot,trace,0.4125218166687199,0.14931380224919277,1.0
small/0.4,Word2Vec Average Then Concatinate,attribute,0.03977445916527405,0.011358715394810717,1.0
small/0.4,Word2Vec Average Then Concatinate,event,0.09699378838614853,0.05495293329264506,1.0
small/0.4,Word2Vec Average Then Concatinate,trace,0.4099971494303397,0.15530275203090546,2.0
small/0.45,One Hot,attribute,0.04122694808747381,0.012319663770148523,2.0
small/0.45,One Hot,event,0.0917730827400365,0.0428231716914998,2.0
small/0.45,One Hot,trace,0.4381359155906089,0.12460555712648462,2.0
small/0.45,Word2Vec Average Then Concatinate,attribute,0.05021158792290926,0.015080660911157468,1.0
small/0.45,Word2Vec Average Then Concatinate,event,0.11318624491044098,0.056305981604856496,1.0
small/0.45,Word2Vec Average Then Concatinate,trace,0.446281466456604,0.12777676143708458,1.0
wide/0.05,One Hot,attribute,0.016212871870642246,0.014756206996198744,2.0
wide/0.05,One Hot,event,0.04696721267116309,0.051454716070506126,2.0
wide/0.05,One Hot,trace,0.16536797219200736,0.17941853953084494,2.0
wide/0.05,Word2Vec Average Then Concatinate,attribute,0.017454417945664352,0.01729804190109213,1.0
wide/0.05,Word2Vec Average Then Concatinate,event,0.06715899202079116,0.08579109405919061,1.0
wide/0.05,Word2Vec Average Then Concatinate,trace,0.18012607135792777,0.20480411552093283,1.0
wide/0.1,One Hot,attribute,0.018146433573002618,0.013355982812630073,2.0
wide/0.1,One Hot,event,0.05084973444813637,0.051258472947432195,2.0
wide/0.1,One Hot,trace,0.18608647112503396,0.1748133413677247,2.0
wide/0.1,Word2Vec Average Then Concatinate,attribute,0.024297957292290104,0.01994136931780522,1.0
wide/0.1,Word2Vec Average Then Concatinate,event,0.0715658083029869,0.08182551485430736,1.0
wide/0.1,Word2Vec Average Then Concatinate,trace,0.205854004046768,0.1988093100640113,1.0
wide/0.15,One Hot,attribute,0.023934895411789767,0.011937329648641687,2.0
wide/0.15,One Hot,event,0.06502932962707336,0.05331687854079385,2.0
wide/0.15,One Hot,trace,0.24431477873412885,0.18096220758158926,2.0
wide/0.15,Word2Vec Average Then Concatinate,attribute,0.025799674471887222,0.015236760776935575,1.0
wide/0.15,Word2Vec Average Then Concatinate,event,0.07826768956434851,0.07410647539635812,1.0
wide/0.15,Word2Vec Average Then Concatinate,trace,0.2574131155106576,0.1962006062192676,1.0
wide/0.2,One Hot,attribute,0.02881667261875238,0.009525491252664435,2.0
wide/0.2,One Hot,event,0.06878765067359166,0.04732112038774592,2.0
wide/0.2,One Hot,trace,0.26293719348609845,0.16474687161743173,2.0
wide/0.2,Word2Vec Average Then Concatinate,attribute,0.0306359906392643,0.011880761209921167,1.0
wide/0.2,Word2Vec Average Then Concatinate,event,0.07948808438348151,0.05820327707225326,1.0
wide/0.2,Word2Vec Average Then Concatinate,trace,0.27887394571953983,0.18309240065600843,1.0
wide/0.25,One Hot,attribute,0.038939428000397375,0.013830568691842703,1.0
wide/0.25,One Hot,event,0.0810425222159194,0.04489807576903355,2.0
wide/0.25,One Hot,trace,0.2781927270107579,0.1291979811448056,2.0
wide/0.25,Word2Vec Average Then Concatinate,attribute,0.03675189977382484,0.011816088021141301,2.0
wide/0.25,Word2Vec Average Then Concatinate,event,0.09142815803971327,0.05845764513589233,1.0
wide/0.25,Word2Vec Average Then Concatinate,trace,0.2969077550153783,0.1451789820701767,1.0
wide/0.3,One Hot,attribute,0.047790362425079155,0.014851609518511243,1.0
wide/0.3,One Hot,event,0.09125127991279819,0.03987075640686717,2.0
wide/0.3,One Hot,trace,0.3113720657217052,0.11704304272290605,2.0
wide/0.3,Word2Vec Average Then Concatinate,attribute,0.04288322947218063,0.014119908990932977,2.0
wide/0.3,Word2Vec Average Then Concatinate,event,0.09854088689347681,0.053751865081606835,1.0
wide/0.3,Word2Vec Average Then Concatinate,trace,0.32130417929574845,0.12642746635415528,1.0
wide/0.35,One Hot,attribute,0.04723285927335131,0.015193950112879268,1.0
wide/0.35,One Hot,event,0.09781579342564425,0.04507948455102276,2.0
wide/0.35,One Hot,trace,0.3519914903468722,0.12935775953740428,2.0
wide/0.35,Word2Vec Average Then Concatinate,attribute,0.0442430013808799,0.013872061268760602,2.0
wide/0.35,Word2Vec Average Then Concatinate,event,0.10653508135135559,0.056993564787138865,1.0
wide/0.35,Word2Vec Average Then Concatinate,trace,0.3619682211704981,0.1377382792324448,1.0
wide/0.4,One Hot,attribute,0.052896174320387256,0.017945228996072492,1.0
wide/0.4,One Hot,event,0.11051002852543479,0.047196512138321656,2.0
wide/0.4,One Hot,trace,0.4064696005980991,0.13192471058663147,2.0
wide/0.4,Word2Vec Average Then Concatinate,attribute,0.051760590569099915,0.017448366523315943,2.0
wide/0.4,Word2Vec Average Then Concatinate,event,0.12060908824450055,0.05744051148757685,1.0
wide/0.4,Word2Vec Average Then Concatinate,trace,0.41633729093686817,0.13559538030504004,1.0
wide/0.45,One Hot,attribute,0.061068774528632755,0.020998478997394175,1.0
wide/0.45,One Hot,event,0.12148449042898916,0.04600704936262175,2.0
wide/0.45,One Hot,trace,0.4214459999373084,0.11241206153663626,2.0
wide/0.45,Word2Vec Average Then Concatinate,attribute,0.060275828196061025,0.023429845678360994,2.0
wide/0.45,Word2Vec Average Then Concatinate,event,0.12949661251536332,0.05499003894090755,1.0
wide/0.45,Word2Vec Average Then Concatinate,trace,0.43373652826929726,0.11364548090781933,1.0
gigantic/0.05,One Hot,combined,0.08154368765917701,0.13495559869441118,2.0
